"TOKEN";"COMMENT";"DO NOT TRANSLATE";CONSTRAINT;"REFTEXT";"CLASSEMENT";"ExisteDansSlayer"
"PriestDD";"         ";"-----";;"PRIEST DD";;
"PriestFR";"         ";"-----";;"OBUSIER M7";;
"PriestPOL";"        ";"-----";;"PRIEST";;
"PriestUK";"         ";"-----";;"PRIEST";;
"PriestUS";"         ";"-----";;"M7 HMC";;
"ProtoObs1";"        ";"-----";;"Observateur d'artillerie";;
"ProtoObs2";"        ";"-----";;"Observateur d'artillerie bourrin";;
"ProtoObs3";"        ";"-----";;"Observateur d'artillerie subtil";;
"ProtoObs4";"        ";"-----";;"Obs. D'artillerie";;
"ProtoSW1";"         ";"-----";;"Arty Off Map Precis Rapide";;
"ProtoSW2";"         ";"-----";;"Arty Off Map Precis Soutenu";;
"ProtoSW3";"         ";"-----";;"Arty Off Map Zone Rapide";;
"ProtoSW4";"         ";"-----";;"Arty Off Map Zone Soutenu";;
"Puppchen";"         ";"-----";;"Puppchen";;
"Pz2CBef";"          ";"-----";;"BEF. PANZER II C";;
"Pz2Luchs";"         ";"-----";;"PANZER II LUCHS";;
"Pz3H";"             ";"-----";;"PANZER III H";;
"Pz3HBef";"          ";"-----";;"BEF. PANZER III H";;
"Pz3HBeo";"          ";"-----";;"BEO.PZ. III H (170mm)";;
"Pz3L";"             ";"-----";;"PANZER III L";;
"Pz3M";"             ";"-----";;"PANZER III M";;
"Pz4C";"             ";"-----";;"PANZER IV C";;
"Pz4G";"             ";"-----";;"PANZER IV G";;
"Pz4H";"             ";"-----";;"PANZER IV H";;
"Pz4HACE";"          ";"-----";;"PANZER IV H KRETZSCHMAR";;
"Pz4HBef";"          ";"-----";;"BEF. PANZER IV H";;
"Pz4HBeo";"          ";"-----";;"BEO.PZ. IV H (170mm)";;
"Pz4HBeo150";"       ";"-----";;"BEO.PZ. IV H (150mm)";;
"Pz4HBeo210";"       ";"-----";;"BEO.PZ. IV H (210mm)";;
"Pz4J";"             ";"-----";;"PANZER IV J";;
"PzB_39";"           ";"-----";;"Panzerbüchse 39";;
"PzGrFaDish";"       ";"-----";;"SS-VOLKSDEUTSCHE";;
"PzGren";"           ";"-----";;"PZ.GRENADIER*";;
"PzGrenFa";"         ";"-----";;"PZ.GRENADIER";;
"PzH105mmLo";"       ";"-----";;"PZH. LORRAINE(f) 105mm";;
"PzKnacker";"        ";"-----";;"HHL3";;
"PzPionier";"        ";"-----";;"PIONIER";;
"PzSturmGre";"       ";"-----";;"_DEPREC";;
"PzSturmPio";"       ";"-----";;"STURMPIONIER";;
"Pzbuchse41";"       ";"-----";;"Panzerbuchse 41";;
"Pzfst30";"          ";"-----";;"Panzerfaust 60";;
"Pzschrk";"          ";"-----";;"Panzerschreck";;
"QF75mm";"           ";"-----";;"QF 75mm";;
"Quad20mmAA";"       ";"-----";;"20mm x4";;
"QuadBesa79";"       ";"-----";;"Besa x4";;
"Quartier";"         ";"-----";;"District";;
"R35";"              ";"-----";;"PANZER 35R(f)";;
"R40GER";"           ";"-----";;"PANZER 40R(f)";;
"RCLLG40";"          ";"-----";;"LG 40";;
"RCLLG42";"          ";"-----";;"LG 42";;
"RKT";"              ";"-----";;"Rocket";;
"RKT_pod";"          ";"-----";;"Rocket Pod";;
"RL50";"             ";"-----";;"Royal Laboratory 50kg";;
"RMCdoUK";"          ";"-----";;"CMDO ROYAL MARINES";;
"ROAGER";"           ";"-----";;"R.O.A";;
"RP3HE";"            ";"-----";;"RP-3 HE x8";;
"RP3HESAP";"         ";"-----";;"RP-3 HE/SAP x8";;
"Ram2";"             ";"-----";;"RAM II";;
"Ram2OP";"           ";"-----";;"RAM II OP (140mm)";;
"Rang1919";"         ";"-----";;"RGR M1919 MMG";;
"RangAst";"          ";"-----";;"RGR ASSAULT";;
"RangBazook";"       ";"-----";;"RGR MARAUDERS";;
"RangCmd";"          ";"-----";;"RGR LEADER";;
"RangSup";"          ";"-----";;"RGR SUPPORT";;
"RcktCalli";"        ";"-----";;"T34 Rockets";;
"RcktRhwf";"         ";"-----";;"Granatwerfer 278(f) x16";;
"RcktVfwf";"         ";"-----";;"BM-8(r) Rockets";;
"RcktXylo";"         ";"-----";;"T27 Rockets";;
"Recce30AUU";"       ";"-----";;"RECCE 30AU";;
"Recon";"            ";"---p-";;"recon";;
"Reconpro";"         ";"---p-";;"Armored recon Prototype";;
"RegInf";"           ";"-----";;"Rifle Team";;
"Reibel";"           ";"-----";;"MAC 31";;
"RifAB";"            ";"-----";;"AB RIFLES";;
"RifArmEar";"        ";"-----";;"ARM. RIFLES";;
"RifArmLate";"       ";"-----";;"_DEPREC";;
"RifCAN";"           ";"-----";;"RIFLES";;
"RifEarl";"          ";"-----";;"GLIDER RIFLES";;
"RifLMGEarl";"       ";"-----";;"ARM. LMG RIFLES";;
"RifLMGLate";"       ";"-----";;"_DEPREC";;
"RifLate";"          ";"-----";;"RIFLES";;
"RifLdrACE";"        ";"-----";;"AB LEADER WINTERS";;
"RifLdrCAN";"        ";"-----";;"RIFLE LEADER";;
"RifLdrPOL";"        ";"-----";;"D-CA STRZELCÓW";;
"RifLdrUK";"         ";"-----";;"RIFLE LEADER";;
"RifPOL";"           ";"-----";;"STRZELCY";;
"RifUK";"            ";"-----";;"RIFLES";;
"Rifle";"            ";"-----";;"Battle Rifle";;
"RifleLdrEa";"       ";"-----";;"GLIDER LEADER";;
"RifleLdrLa";"       ";"-----";;"RIFLES LEADER";;
"Rosie";"            ";"-----";;"ROSIE";;
"S307PaK";"          ";"-----";;"S307(f) PAK";;
"S307Reihen";"       ";"-----";;"REIHENWERFER";;
"S307Viel";"         ";"-----";;"R-VIELFACHWERFER";;
"S35";"              ";"-----";;"PANZER 35S(f)";;
"S35_Bef";"          ";"-----";;"BEF. PANZER 35S(f)";;
"SA18L21";"          ";"-----";;"SA 18 L/21";;
"SA18L35";"          ";"-----";;"SA 18 L/35";;
"SA35L27";"          ";"-----";;"SA 35 L/27";;
"SASFMFR";"          ";"-----";;"SAS GROUPE FM";;
"SASFR";"            ";"-----";;"SAS CHASSEURS-PARA.";;
"SASLdrFR";"         ";"-----";;"SAS CMDT";;
"SASMort2in";"       ";"-----";;"SAS MORT. 2-INCH";;
"SASMort3in";"       ";"-----";;"SAS MORT. 3-INCH";;
"SASPIATFR";"        ";"-----";;"SAS PIAT";;
"SASScoutFR";"       ";"-----";;"SAS SCOUT";;
"SASSniperF";"       ";"-----";;"SAS SNIPER";;
"SAW";"              ";"-----";;"SAW";;
"SC1000";"           ";"-----";;"SC 1000";;
"SC250";"            ";"-----";;"SC 250";;
"SC50";"             ";"-----";;"SC 50";;
"SC500";"            ";"-----";;"SC 500";;
"SD2";"              ";"-----";;"SD2";;
"SD70";"             ";"-----";;"SD 70";;
"SEAD";"             ";"-----";;"SEAD";;
"SFH396";"           ";"-----";;"sFH 396";;
"SG41";"             ";"-----";;"Stielgranate 41";;
"SK18";"             ";"-----";;"SK 18";;
"SM4A1DDCMD";"       ";"-----";;"CMD M4 DD";;
"SMG";"              ";"-J---";;"短機関銃";"SMG";
"SN16LWSc";"         ";"-----";;"DEFENDER";;
"SN21PzSce";"        ";"-----";;"ATTACKER";;
"SN2DBSc";"          ";"-----";;"ATTACKER";;
"SN352IDSc";"        ";"-----";;"DEFENDER";;
"SN3ADUSSc";"        ";"-----";;"ATTACKER";;
"SNFR2arm";"         ";"-----";;"2e DB";;
"SNFRDBSAS";"        ";"-----";;"LE BATAILLON DU CIEL";;
"SNGR116pz";"        ";"-----";;"WINDHUND-DIVISION";;
"SNGR12pzS";"        ";"-----";;"HITLERJUGEND";;
"SNGR17pzgS";"       ";"-----";;"GÖTZ VON BERLICHINGEN";;
"SNGR1SS";"          ";"-----";;"LEIBSTANDARTE SS ADOLF HITLER";;
"SNGR21pz";"         ";"-----";;"ROMMEL'S ZIRKUS";;
"SNGR2Pz";"          ";"-----";;"WIENER DIVISION";;
"SNGR352inf";"       ";"-----";;"PEGASUS-DIVISION";;
"SNGR3fj";"          ";"-----";;"GRÜNE TEUFEL";;
"SNGR4ADUS";"        ";"-----";;"GEORGIE'S BOYS";;
"SNGR716inf";"       ";"-----";;"EICHENLAUB-DIVISION";;
"SNGR91inf";"        ";"-----";;"HAUDEGEN-DIVISION";;
"SNGR9Pz";"          ";"-----";;"SCHNELLE DIVISION";;
"SNGRCmdo";"         ";"-----";;"COMMANDO BRIGADE";;
"SNPOL1arm";"        ";"-----";;"CZARNA DYWIZJA";;
"SNUK11AD";"         ";"-----";;"BLACK BULL";;
"SNUK15inf";"        ";"-----";;"SCOTTISH";;
"SNUK3ID";"          ";"-----";;"IRON DIVISION";;
"SNUK6ab";"          ";"-----";;"RED DEVILS";;
"SNUK7ARM";"         ";"-----";;"THE DESERT RATS";;
"SNUKguard";"        ";"-----";;"THE HOUSEHOLD DIVISION";;
"SNUS101ab";"        ";"-----";;"SCREAMING EAGLES";;
"SNUS1inf";"         ";"-----";;"BIG RED ONE";;
"SNUS29ID";"         ";"-----";;"BLUE AND GREY";;
"SNUS2inf";"         ";"-----";;"INDIANHEAD";;
"SNUS3arm";"         ";"-----";;"SPEARHEAD";;
"SNUS90ID";"         ";"-----";;"TOUGH OMBRES";;
"SPE_AMPHB";"        ";"-J--j";;"このユニットは水陸両用なので渡河が可能";"This unit is amphibious and is therefore able to « swim » across rivers.";
"SPE_AMPHT";"        ";"-J--j";;"水陸両用";"AMPHIBIOUS";
"SPE_ARTB";"         ";"-J--j";;"このユニットは障害物を越えて,射程内の任意の場所にHE弾,煙幕弾を発射可能";"This unit is able to fire HE & smoke shells at any point within its range, even without line of sight and over obstacles.";
"SPE_ARTT";"         ";"-J--j";;"曲射砲";"INDIRECT FIRE";
"SPE_BOMB1B";"       ";"-J--j";;"この航空機は 250Kg迄の爆弾を搭載可能";"This plane carries up to 250kg of bombs.";
"SPE_BOMB1T";"       ";"-J--j";;"小型爆撃機";"LIGHT BOMBER";
"SPE_BOMB2B";"       ";"-J--j";;"この航空機は 250Kg/500Kg爆弾を搭載可能";"This plane carries between 250 & 500kg of bombs.";
"SPE_BOMB2T";"       ";"-J--j";;"中型爆撃機";"MEDIUM BOMBER";
"SPE_BOMB3B";"       ";"-J--j";;"この航空機は 500Kg以上の爆弾を搭載可能";"This plane carries over 500kg of bombs.";
"SPE_BOMB3T";"       ";"-J--j";;"大型爆撃機";"HEAVY BOMBER";
"SPE_CASB";"         ";"---p-";;"This plane is armed with a lot of heavy machine-guns.\nIt is a dedicated dive-attack plane effective against infantry & unarmored targets.";;
"SPE_CASE";"         ";"---p-";;"Most of the weapons mounted on the rotating turrets on the belly & rear can be used to engaged enemy planes.";;
"SPE_CAST";"         ";"-J---";;"近接航空支援";"CLOSE AIR-SUPPORT";
"SPE_CMDB";"         ";"-J--j";;"これは小隊長です.戦闘指揮官は隣接した部隊の戦闘力,回復力を向上させます.";"This unit is a platoon leader squad. An officer improves the resilience and fighting abilities of nearby units.";
"SPE_CMDE";"         ";"-J--j";;"小隊長の近くにいるユニットは経験値が１レベル上がり,降伏しなくなり,敵支配地域内でも通常の戦力を発揮し,受ける制圧ダメージが半分になります.";"Units close to a leader have their experience increased by one level, won't surrender, perform normally even when behind enemy lines, and receive only half the suppression.";
