"PROJECT";"DICO";"TOKEN";"REFTEXT";"ID"
"WARGAME";"GameData:\Localisation\UNITES.csv";"BeoU630GER";"BEO.UE 630(f)";"f7938b58:415bcda7:8d5b5e8e:0b8f33d3"
"WARGAME";"GameData:\Localisation\UNITES.csv";"BerM38";"Beretta M38";"dd0688ed:4f5e7ff1:316828be:5c6ddc49"
"WARGAME";"GameData:\Localisation\UNITES.csv";"Besa15mm";"Besa 15mm";"0f416ce4:46678a2d:eea1d5be:1880a489"
"WARGAME";"GameData:\Localisation\UNITES.csv";"Besa792mm";"Besa";"68b92d1e:4ce7d6ba:54345f95:4b42b2ca"
"WARGAME";"GameData:\Localisation\UNITES.csv";"BlucoatAtt";"BLUECOAT - ATTACKER";"14c1d79b:4136be84:adfe29ad:f089ac82"
"WARGAME";"GameData:\Localisation\UNITES.csv";"BlucoatDef";"BLUECOAT - DEFENDER";"546e9117:40d59d49:148ffb93:d36581bf"
"WARGAME";"GameData:\Localisation\UNITES.csv";"Bofors40mm";"Bofors Gun";"399d0446:4e707a72:68576bad:8abbfbc1"
"WARGAME";"GameData:\Localisation\UNITES.csv";"BoforsCAN";"BOFORS";"2190c6e5:4aaa23f7:e5cd69b2:fe67622c"
"WARGAME";"GameData:\Localisation\UNITES.csv";"BoforsFR";"BOFORS";"c37bf46a:41674094:fb93c8a9:b4dc9ca7"
"WARGAME";"GameData:\Localisation\UNITES.csv";"BoforsPOL";"BOFORS";"afb74078:4814057b:c5545296:2ea4c497"
"WARGAME";"GameData:\Localisation\UNITES.csv";"BoforsUK";"BOFORS";"8bcf6716:408b03d1:9a87a98e:5c432f3c"
"WARGAME";"GameData:\Localisation\UNITES.csv";"BoforsUS";"BOFORS";"69988da9:4a83219c:78435a97:f3653ef1"
"WARGAME";"GameData:\Localisation\UNITES.csv";"BoforsUSAB";"BOFORS";"a7c88d69:413c2244:d4508db8:9e057530"
"WARGAME";"GameData:\Localisation\UNITES.csv";"Boforsport";"BOFORS PORTEE";"25e8b77f:46198cc3:61ee2db6:fe0d728a"
"WARGAME";"GameData:\Localisation\UNITES.csv";"Bomb";"HE Bomb ";"ee530031:463ab772:f82e2fa9:34ac5f68"
"WARGAME";"GameData:\Localisation\UNITES.csv";"BorgwardIV";"BORGWARD IV";"2b818cde:4f021a5d:bef7b5bf:710a7ee3"
"WARGAME";"GameData:\Localisation\UNITES.csv";"BoysATR";"BOYS";"e5457e4b:4731cc07:56211984:ceaed7d2"
"WARGAME";"GameData:\Localisation\UNITES.csv";"Breda8mm";"Breda 38";"0638b5e9:4be7bac5:9b405fa5:a6833020"
"WARGAME";"GameData:\Localisation\UNITES.csv";"BrenGr";"BREN GROUP";"06d8ce77:4cb6d667:09136189:1f17db46"
"WARGAME";"GameData:\Localisation\UNITES.csv";"BrenGun";"Bren";"717e29de:4b63a336:6dc9deaa:baaf297d"
"WARGAME";"GameData:\Localisation\UNITES.csv";"BrenLMG";"Bren";"92d189fd:4d40f49b:ae0e0aa0:96c19490"
"WARGAME";"GameData:\Localisation\UNITES.csv";"Brown303";"Browning .303 Mark II";"9b912991:4b05d4cf:d8c6af92:bd5fd050"
"WARGAME";"GameData:\Localisation\UNITES.csv";"CMDO_Mat";"1st SSB";"d7752940:43b07da9:bea575be:f7000b1f"
"WARGAME";"GameData:\Localisation\UNITES.csv";"CMDO_Sce";"1st SSB SCENARIO";"9fc3b797:455fd644:50dff287:df97fdb2"
"WARGAME";"GameData:\Localisation\UNITES.csv";"CRITIC1";"Ammo explosion";"582e08f4:4af1663d:55b8b58f:f2934edf"
"WARGAME";"GameData:\Localisation\UNITES.csv";"CRITIC10";"Crew knocked out";"20ed817e:4003cb75:54dcf8aa:37c61717"
"WARGAME";"GameData:\Localisation\UNITES.csv";"CRITIC101";"Projection d'huile sur le cockpit";"0fcd7663:44d6f991:ca150894:0e89ced9"
"WARGAME";"GameData:\Localisation\UNITES.csv";"CRITIC102";"Fuite de Kérosène";"e35cf531:42647d8c:977b6c8b:574167a5"
"WARGAME";"GameData:\Localisation\UNITES.csv";"CRITIC103";"Organe de visée détruit";"4954c93f:4ca5e895:587bbe99:2ab0a298"
"WARGAME";"GameData:\Localisation\UNITES.csv";"CRITIC104";"Panne moteur RTB";"b06d5515:477c615e:1dab6a85:e064405e"
"WARGAME";"GameData:\Localisation\UNITES.csv";"CRITIC105";"Incendie réservoir";"46c99df3:4311dd20:360d12a5:169a1220"
"WARGAME";"GameData:\Localisation\UNITES.csv";"CRITIC11";"Spalling : shooter wounded";"8abe4351:4d341754:fcc27ea0:2f463340"
"WARGAME";"GameData:\Localisation\UNITES.csv";"CRITIC12";"Spalling : driver wounded";"02aa1f3d:48800d13:ba74089a:0ca9b026"
"WARGAME";"GameData:\Localisation\UNITES.csv";"CRITIC13";"Spalling : crew wounded";"e5831894:444b0e91:d8d928b7:1ab22765"
"WARGAME";"GameData:\Localisation\UNITES.csv";"CRITIC14";"Engine stall";"0e52ca1a:490f3f73:5b612e94:1e715b9f"
"WARGAME";"GameData:\Localisation\UNITES.csv";"CRITIC15";"Bailed out !";"2e427bb2:4347e446:990fef86:8e1afdbc"
"WARGAME";"GameData:\Localisation\UNITES.csv";"CRITIC16";"Track / wheel damaged";"2a9a2147:4fe2c0f0:0f52529f:89237ceb"
"WARGAME";"GameData:\Localisation\UNITES.csv";"CRITIC17";"Incendiary";"986145f6:4315ba4c:5c681a9b:fbe77686"
"WARGAME";"GameData:\Localisation\UNITES.csv";"CRITIC18";"Ammo storage hit";"1f18999e:4c040617:721e539b:7c8aeed5"
"WARGAME";"GameData:\Localisation\UNITES.csv";"CRITIC19";"Armour cracks, internal fragments";"28b767f2:40d9ce2c:07b515b5:0dc7f02f"
"WARGAME";"GameData:\Localisation\UNITES.csv";"CRITIC2";"Fuel explosion";"8b81d05a:464a4756:bf048496:ec8e78cc"
"WARGAME";"GameData:\Localisation\UNITES.csv";"CRITIC20";"Turret / guns jammed";"394406bf:4188e497:c3a5ef8a:152f356b"
"WARGAME";"GameData:\Localisation\UNITES.csv";"CRITIC201";"Terrain difficile";"4526e63e:487350d8:e49d578b:febb2cbf"
"WARGAME";"GameData:\Localisation\UNITES.csv";"CRITIC202";"Chenille patine dans la boue";"b19ad5b2:4eb02fb4:7a87e5b0:2251d378"
"WARGAME";"GameData:\Localisation\UNITES.csv";"CRITIC203";"Dechenillé équipage répare";"ba16cd18:49d12351:49443ba5:4f639297"
"WARGAME";"GameData:\Localisation\UNITES.csv";"CRITIC204";"Terrain boueux";"2d331105:4f0aef35:eb272283:41df1166"
"WARGAME";"GameData:\Localisation\UNITES.csv";"CRITIC205";"Embourbé équipage travail";"47ce8334:47bb0f1c:e942ed8e:cf44f181"
"WARGAME";"GameData:\Localisation\UNITES.csv";"CRITIC206";"Track damaged crew working";"8bd991ad:4f9a5817:2e3c3fa8:802242ad"
"WARGAME";"GameData:\Localisation\UNITES.csv";"CRITIC21";"Critical ammo explosion";"a399ebbd:43adeb16:54a12f82:9054548d"
"WARGAME";"GameData:\Localisation\UNITES.csv";"CRITIC22";"Ammo explosion";"a54376cd:430cfcdf:71eebc80:7b263858"
"WARGAME";"GameData:\Localisation\UNITES.csv";"CRITIC23";"Tracks / wheel broken";"549f162c:4cfc98ed:e812028b:0be52118"
"WARGAME";"GameData:\Localisation\UNITES.csv";"CRITIC24";"Breaching (No firing)";"1f026eb8:428788c1:043995a3:5387c609"
"WARGAME";"GameData:\Localisation\UNITES.csv";"CRITIC3";"Crew killed";"8829608b:41bf2712:462a779e:e2a74a01"
"WARGAME";"GameData:\Localisation\UNITES.csv";"CRITIC4";"Transmission damaged";"a8cf442c:4248bcf8:09c4dbb7:aab188a2"
"WARGAME";"GameData:\Localisation\UNITES.csv";"CRITIC5";"Engine destroyed";"53f2c58b:414d4752:b38848a7:0629f1dd"
"WARGAME";"GameData:\Localisation\UNITES.csv";"CRITIC6";"Weapon damaged";"023d133d:4ca1f3ac:cf8210a4:80680db9"
"WARGAME";"GameData:\Localisation\UNITES.csv";"CRITIC7";"Tracks broken";"16ae176e:4c3e2a99:080a4dae:76fe2ed1"
"WARGAME";"GameData:\Localisation\UNITES.csv";"CRITIC8";"Shooter knocked out";"5937f0b4:4ec45b43:6086ce86:cbe876e6"
"WARGAME";"GameData:\Localisation\UNITES.csv";"CRITIC9";"Driver knocked out";"d4a5f9de:4a0f8cfa:3980e384:78991286"
"WARGAME";"GameData:\Localisation\UNITES.csv";"Ca37mmAB";"AB M3 GUN 37mm";"6272503f:4003eda4:17f9f8a2:56bcb510"
"WARGAME";"GameData:\Localisation\UNITES.csv";"Canon37mm";"M3 GUN 37mm";"d0c27229:4982474f:05931597:4d708281"
"WARGAME";"GameData:\Localisation\UNITES.csv";"Canon76mm";"M5 GUN 76mm";"8d874a61:47f5df9d:921999ba:a04c5434"
"WARGAME";"GameData:\Localisation\UNITES.csv";"CarRecce";"CARRIER RECCE";"c682b78e:4e514778:063665b1:4ad4c69b"
"WARGAME";"GameData:\Localisation\UNITES.csv";"CarabineM1";"M1 Carabine";"3742e76c:4eafda6f:02970787:180733c0"
"WARGAME";"GameData:\Localisation\UNITES.csv";"CavTank";"Cavalry Tank";"ec253f4c:4c298b00:34ffe1bb:0c1dae3b"
"WARGAME";"GameData:\Localisation\UNITES.csv";"CavTnkpro";"Cavalry Tank Protoype";"9e58a422:474803e8:0e7124af:fe2ef034"
"WARGAME";"GameData:\Localisation\UNITES.csv";"CavalrySco";"CAVALRY SCOUTS";"f1baa35c:44e171c6:398f55a5:1e64b615"
"WARGAME";"GameData:\Localisation\UNITES.csv";"CdoFusMarF";"CMDO FUS-MARINS";"e00ea06f:4e2388a1:ed645aab:d1575234"
"WARGAME";"GameData:\Localisation\UNITES.csv";"Centaur4";"CENTAUR IV";"38f37ec8:4ed69a8a:76ee8eb0:b3ad24e3"
"WARGAME";"GameData:\Localisation\UNITES.csv";"Challenger";"CHALLENGER";"16197006:42b96e7b:30df7da1:bfaa3608"
"WARGAME";"GameData:\Localisation\UNITES.csv";"Chur4";"CHURCHILL IV";"313e2ca2:4001fce9:01c1259c:61710b74"
"WARGAME";"GameData:\Localisation\UNITES.csv";"Chur4AVRE";"AVRE";"7748459c:41fb3f88:6b9a689b:6c59d3f8"
"WARGAME";"GameData:\Localisation\UNITES.csv";"Chur4Croc";"CROCODILE";"25fa07f6:4408f147:4b666395:e85219a4"
"WARGAME";"GameData:\Localisation\UNITES.csv";"Chur4OP";"CHURCHILL OP (140mm)";"b69d96db:42dcae48:99ce71ac:0baa6833"
"WARGAME";"GameData:\Localisation\UNITES.csv";"Chur5";"CHURCHILL V";"b0fabf2d:4014af42:79c7d6b0:28aabfc6"
"WARGAME";"GameData:\Localisation\UNITES.csv";"Chur6";"CHURCHILL VI";"05cdd53e:41c83c93:034b82be:e4056863"
"WARGAME";"GameData:\Localisation\UNITES.csv";"Chur7Cmd";"CMD CHURCHILL VII";"0ee12036:4b276cd2:4b0398be:8a28c75e"
"WARGAME";"GameData:\Localisation\UNITES.csv";"CitroenDCA";"CITROEN HOTCHKISS";"6d536acb:44c65ee5:99d5508a:e3a9e545"
"WARGAME";"GameData:\Localisation\UNITES.csv";"CmdCarFR";"COMMAND CAR M3";"591e2b78:44ee2d29:a6cf06bf:2454a229"
"WARGAME";"GameData:\Localisation\UNITES.csv";"CmdCarPOL";"M3 DOWODZENIA";"32f496f2:42bca48c:9a102289:6f98b6d4"
"WARGAME";"GameData:\Localisation\UNITES.csv";"CmdCarUS";"M3 COMMAND";"ab5a8875:45a25985:f7487893:759a52c4"
"WARGAME";"GameData:\Localisation\UNITES.csv";"CmdCarrCAN";"CMD CARRIER";"5388f3f5:49f73310:857de7a1:9cb5a8a0"
"WARGAME";"GameData:\Localisation\UNITES.csv";"CmdCarrPOL";"CARRIER DOW.";"45092591:48a1c79e:c8466690:0bf3a176"
"WARGAME";"GameData:\Localisation\UNITES.csv";"CmdCarrUK";"CMD CARRIER";"b6e202c7:42d4f46b:60473280:91a81c3c"
"WARGAME";"GameData:\Localisation\UNITES.csv";"CmdoLdr";"CMDO LEADER";"94707634:4cc33bc2:32b7828c:238efd0b"
"WARGAME";"GameData:\Localisation\UNITES.csv";"CmdoMMGK";"CMDO VICKERS HMG";"647e7a19:487e799c:37679db0:8f6f542e"
"WARGAME";"GameData:\Localisation\UNITES.csv";"Colt1911";"Colt M1911";"f61963d6:4fb21ce7:eaca1583:18767c10"
"WARGAME";"GameData:\Localisation\UNITES.csv";"ComSqd";"Command Squad";"6c10d9c7:4355663d:544fec8f:cc4596c4"
"WARGAME";"GameData:\Localisation\UNITES.csv";"Command";"Command Vehicle";"f6e7ff4c:417d3275:a63b6899:f9da30f0"
"WARGAME";"GameData:\Localisation\UNITES.csv";"Crom3UK";"CROMWELL III";"4ac09df7:4a90f5e3:0b25d4a6:0d546a0a"
"WARGAME";"GameData:\Localisation\UNITES.csv";"Crom4OP";"CROMWELL IV OP (140mm)";"4dc34e3a:4df0381d:dc07d587:a8234c76"
"WARGAME";"GameData:\Localisation\UNITES.csv";"Crom4POL";"CROMWELL IV DOW.";"6e82b71c:4036b5f0:7ae296b6:65a98c60"
"WARGAME";"GameData:\Localisation\UNITES.csv";"Crom4UK";"CROMWELL IV";"10bb59ed:4dc90564:b8b8d093:d3dd4ec5"
"WARGAME";"GameData:\Localisation\UNITES.csv";"Crom4cdUK";"CMD CROMWELL IV";"e44eba3e:42727fca:0162968a:ccb23978"
"WARGAME";"GameData:\Localisation\UNITES.csv";"Crom5POL";"CROMWELL V";"e87714f4:42cf376e:10d48db8:2f05499d"
"WARGAME";"GameData:\Localisation\UNITES.csv";"Crom5UK";"CROMWELL V";"fc8fbafd:422d43b0:b5a7d99f:24184505"
"WARGAME";"GameData:\Localisation\UNITES.csv";"Crom6GER";"BEUTE CROMWELL";"bae92694:49c9acba:9007c696:2edbf862"
"WARGAME";"GameData:\Localisation\UNITES.csv";"Crom6POL";"CROMWELL VI";"9b706096:4c254ee5:723a3999:082d291a"
"WARGAME";"GameData:\Localisation\UNITES.csv";"Crom6UK";"CROMWELL VI";"1d1540b7:4850f44f:ffa88a85:bd3b24dd"
"WARGAME";"GameData:\Localisation\UNITES.csv";"Crom7POL";"CROMWELL VII";"d07e94d4:486fc3f1:0dcae384:08c1d2fc"
"WARGAME";"GameData:\Localisation\UNITES.csv";"Crom7UK";"CROMWELL VII";"9232dd8d:40ba4a1a:a0a1bea1:1174384b"
"WARGAME";"GameData:\Localisation\UNITES.csv";"CromKRIH";"CROMWELL KRIH";"7649ef69:4c472c8c:8fb4558c:caccefb3"
"WARGAME";"GameData:\Localisation\UNITES.csv";"CromwellCh";"ABBOT OF CHANTRY";"59a03bc1:486a70a2:49f89faa:f7641016"
"WARGAME";"GameData:\Localisation\UNITES.csv";"CrusAA1";"CRUSADER AA Mk.1";"b4e38a94:410bc02f:1d13e297:822b9f85"
"WARGAME";"GameData:\Localisation\UNITES.csv";"CrusAA2CAN";"CRUSADER AA Mk.2";"71531d27:41674213:d16dcda6:28fe4172"
"WARGAME";"GameData:\Localisation\UNITES.csv";"CrusAA2POL";"CRUSADER AA Mk.2";"65db7cca:47b13588:de2cbdbd:b5ccfe4a"
"WARGAME";"GameData:\Localisation\UNITES.csv";"CrusAA2UK";"CRUSADER AA Mk.2";"2e7b65b2:4e1f6991:52c047bd:ac8622fe"
"WARGAME";"GameData:\Localisation\UNITES.csv";"CrusPolst";"CRUSADER AA Mk.2B";"08f4e90b:459c2bbd:9e07bd83:4e7c05a1"
"WARGAME";"GameData:\Localisation\UNITES.csv";"DB73110FR";"DB-73";"bd4f4052:458faded:07eae290:db2e7ddc"
"WARGAME";"GameData:\Localisation\UNITES.csv";"DB73230FR";"DB-73";"7c7552de:4286e981:12a1f9a8:1f6e26cb"
"WARGAME";"GameData:\Localisation\UNITES.csv";"DB73Supply";"DB-7B";"edc64cfd:477668ae:4b27fb89:953282d5"
"WARGAME";"GameData:\Localisation\UNITES.csv";"DBSAS_Mat";"Demi-Brigade SAS";"1ede75a7:46b18185:a63c60ab:6b496880"
"WARGAME";"GameData:\Localisation\UNITES.csv";"DCA25mmGER";"FLAK 39(f)";"9e35676e:42c08235:8a72d2a4:f86d7719"
"WARGAME";"GameData:\Localisation\UNITES.csv";"DCA75mmGER";"FLAK M36(f)";"7eaa045c:4692880c:b614c5a7:8909c5dd"
"WARGAME";"GameData:\Localisation\UNITES.csv";"DEPR";"DEPRECATED";"421edeeb:4a3dd90c:e8b8baa9:d91772b7"
"WARGAME";"GameData:\Localisation\UNITES.csv";"DES11AD";"Description 11th AD";"441acfee:44a7c4b3:11c93598:6b18f6c4"
"WARGAME";"GameData:\Localisation\UNITES.csv";"DES1SS";"Originaly formed from Hitler's own bodyguard, LAH has expanded over the course of the war into one of the Third Reich's most prestigious and powerful division. Often regarded as Hitler's « Old Guard », it was the breeding ground from which most of the Waffen-SS' late war superior officers originated.";"88f16646:4c6c6c35:2c1cfc9e:759cb3dd"
"WARGAME";"GameData:\Localisation\UNITES.csv";"DES227thIB";"Description 227th Infantry Brigade operation Bluecoat";"1fb96da1:4999e4a6:1b849bb4:2cf8411c"
"WARGAME";"GameData:\Localisation\UNITES.csv";"DES2CAB";"Description 2nd CAB";"d9f5dd5e:4b247346:f4fdb087:12aa37cb"
"WARGAME";"GameData:\Localisation\UNITES.csv";"DES2SSK";"Description II. SS-Pz-K";"b1128951:47281536:7528819b:3b3004fc"
"WARGAME";"GameData:\Localisation\UNITES.csv";"DES2ndRgr";"Description 2nd Ranger Bat Pointe du Hoc";"0950e766:4610ecab:19dd268d:d00f3cd7"
"WARGAME";"GameData:\Localisation\UNITES.csv";"DES326InfA";"Description 326. Infanterie Division deck A operation Bluecoat";"5aead222:47e83a33:d6a45196:43cad9e8"
"WARGAME";"GameData:\Localisation\UNITES.csv";"DES326InfB";"Description 326. Infanterie Division deck B operation Bluecoat";"67b6050a:4e358f45:b61b81a6:174013c6"
"WARGAME";"GameData:\Localisation\UNITES.csv";"DES4CAD";"Description 4th CAD";"88a142c6:451a1e6a:4b739887:daf7956d"
"WARGAME";"GameData:\Localisation\UNITES.csv";"DES6thGTB";"Description 6th Guard Tank Brigade operation Bluecoat";"fb2aa92b:468c101c:54a71494:9fe25d5d"
"WARGAME";"GameData:\Localisation\UNITES.csv";"DES90ID";"Description 90th ID";"86d03c88:4dc83048:126a7c99:03fcaa3d"
"WARGAME";"GameData:\Localisation\UNITES.csv";"DESCAN3inf";"Storming Juno Beach in the face of strong German resistance, the 3rd Canadian Infantry was the only allied division to achieve all of its D-Day objectives, also managing to penetrate further inland than any other division that day. True to the reputation of their WW1 forefathers, the Canadian infantrymen were regarded by their enemies as the ""Stormtroopers of the British Empire"".";"42c33768:49193f3a:8ff641a3:58cd25fd"
"WARGAME";"GameData:\Localisation\UNITES.csv";"DESFR2arm";"Free Frenchmen were eager to fight on their own soil at long last, racing towards Paris, regardless of losses, to be the ones liberating their capital. Theoretically organised as a US armoured division, the 2e DB implemented some ""personal changes"", such as the addition of an organic Wolverine battalion, and a focus on light tanks and armoured cars.";"c82ee51c:4ce2b314:938f2c8c:9373459f"
"WARGAME";"GameData:\Localisation\UNITES.csv";"DESFRDBSA";"The DBSAS, made up of two special forces airborne battalions, was dropped on Day -1 in Britanny to wreak havoc and divert as many enemy troops as possible in order to tie them away from Normandy. Joined by thousands of Résistance members, they fought a pirate war against occupation troops, culminating with the battle of Saint-Marcel on June 18th, until relieved by Patton's army.";"d7cd6b3f:42907e2d:bf1194ab:9403443a"
"WARGAME";"GameData:\Localisation\UNITES.csv";"DESGR116pz";"Formed only three months before D-Day by merging survivors from the East Front with reserve units, the 116. Panzer Division was a motley crew. Although lacking in experience and training on their newest tanks, the 116. had the particularity, unlike other Panzer divisions, of having been able to retain some of its older, lighter models.";"8bcc01b7:4e9486a5:22aca0aa:0cfc7ee4"
"WARGAME";"GameData:\Localisation\UNITES.csv";"DESGR12pzS";"Formed from fanatical 17- or 18-year-old teenagers drawn from the ranks of Hitler Youth, and led by battle-hardened officers & NCOs, the 12. SS-Panzer proved to be the Allies' most dreaded opponent in Normandy. Lavishly provided with modern vehicles and guns, the 12. SS was one of the best equipped Panzer divisions on the Western Front.";"6b00fd32:48a4dc2e:e4430d8a:fab7abe9"
"WARGAME";"GameData:\Localisation\UNITES.csv";"DESGR16LW";"16. Luftwaffe-Felddivision was made up of supernumerary Luftwaffe ground personnel pressed into combat units. With low morale and often outdated equipment, they were far from the usual hard-fighting German Grenadiers. Supported by a motley assortment of captured French vehicles and StuGs, they can at least rely on well-equipped and trained multi-purpose Flak guns.";"83fadc3b:4732fee2:42c1ac97:921011be"
"WARGAME";"GameData:\Localisation\UNITES.csv";"DESGR17pgS";"The only Panzer Grenadier division in Normandy, the 17. lacked many vehicles, yet had a full complement of modern StuG IV assault guns. Engaged in bocage country, its lack of heavy equipment was less of a handicap. There, the low profile StuGs worked wonders, as effective in ambush as in counter-attacks.";"bccf4665:4ed747a2:861f7e8d:4c25525d"
"WARGAME";"GameData:\Localisation\UNITES.csv";"DESGR21pz";"Destroyed in Tunisia in 1943, the elite 21. Panzer division was reformed in France from surviving personnel and reserve units, and equipped mostly with modified captured French armoured vehicles. Close to the beaches, it was the only Panzer division to react immediately to the allied invasion and counter-attack on D-Day.";"0b9dedb9:4461fd61:0fa5319b:76fbf4b7"
"WARGAME";"GameData:\Localisation\UNITES.csv";"DESGR2Pz";"2. Panzer is the « old breed » of the Panzerwaffe, one of the oldest and longest serving German armored division, having taken part in every campaign in Europe since 1939. One of Germany's most experienced division, it was regarded by Allied planners as one of the most dangerous single unit on the Western front.";"3a0fe0f3:422ab95e:c07f14b2:220a2e7e"
"WARGAME";"GameData:\Localisation\UNITES.csv";"DESGR352i";"Amalgamating survivors from several Eastern Front divisions, the 352. took position at Omaha Beach just prior to D-Day without the Allies having noticed it. Well trained and armed, and with a strong core of veterans, the division stood its ground all day, inflicting such losses on the Americans that it almost foiled the allied invasion on the first day.";"ee544622:489308eb:ce7607b2:cea03a1d"
"WARGAME";"GameData:\Localisation\UNITES.csv";"DESGR3fj";"The 3. Fallshirmjäger-Division proved to be among the toughest opponents the Allies faced in Normandy. Although lacking heavy guns and armour, they were highly motivated, well led, and equipped with the best weapons the Reich could muster. In the bocage, their firepower was unmatched…";"8a7ad95a:4c2dd54b:82a7a3b0:1a9e5038"
"WARGAME";"GameData:\Localisation\UNITES.csv";"DESGR4ADUS";"Only landed in Normandy on July 11th, the « light » 4th Armored was the tip of General Patton's spear: leading the way for Operation Cobra's exploitation, they broke through the German front, capturing Coutances then swinging West to liberate Britanny. ";"5fc67edd:46a3d01c:a1efa8a6:6505a865"
"WARGAME";"GameData:\Localisation\UNITES.csv";"DESGR716i";"The 716. was formed of men who were too old, too young or too sick to be sent to the front, as well as Soviet & Italian ""volunteers"" drawn from POW camps. A static division, it lacked armoured vehicles, but compensated with a superior provision of artillery which included heavy coastal or train guns, and heavy submachine-guns to stop the Allies.";"79d6927c:4f165bb4:64da89a3:2719b6df"
"WARGAME";"GameData:\Localisation\UNITES.csv";"DESGR91inf";"Formed as an air transportable division, the 91. Luftlande soon lost its original meaning and was moved to Normandy as a regular infantry division. Reinforced with so many units to add muscle power, it ended up fighting the Allies as a motley assortment of regular infantrymen, French training tanks, elite paratroopers, and assault guns…";"7a17af1a:4b4176fb:ecd85dae:f20dbad0"
"WARGAME";"GameData:\Localisation\UNITES.csv";"DESGR9Pz";"9. Panzer has fought for almost three continuous years on the Eastern Front before being sent to France to refit and train on new equipment. Yet, the divisions' veterans are especially proficient with their older and more reliable vehicles, such as Panzer IV & Marder, or its trademark Panzer II Luchs light tank.";"211d3f53:4d02abc0:5059fbb5:0b8ea0d7"
"WARGAME";"GameData:\Localisation\UNITES.csv";"DESGRCmdo";"1st Special Service Brigade brought several commando battalions together, supported by engineer vehicles and tank, into an elite assault unit. Fathers to all modern Western special forces, the British commandos are the best Allied soldiers, able to deal with any infantry force. But they are fragile and lacking in anti-tank guns to deal with armors.";"1cf0803b:443ece17:f56da3ba:3f151893"
"WARGAME";"GameData:\Localisation\UNITES.csv";"DESGRFGP";"Festung Groß-Paris regroups all the forces placed under general von Choltitz's authority to prevent Paris from falling to the Allies. Built around the weak 325. Sicherungs-Division, it amalgamated all units within the 'Greater Paris' area, a motley assortment of Flak units, disheartened desk-soldiers and die-hard SS, old Panzer I from security outfits and individual crack Panther or Tiger refitting from the Normandy campaign.";"0367d501:467a178a:abb72cb5:59d3eebd"
"WARGAME";"GameData:\Localisation\UNITES.csv";"DESGRLehr";"With Panzer-Lehr being formed from an instruction unit, most of its members were instructors or seasoned veterans. One of the Reich's most elite Panzer divisions, Panzer-Lehr was the best equipped one, even possessing its own Tiger & Tiger II tanks.";"b585e783:463dfc95:5aa70190:1e3112ef"
"WARGAME";"GameData:\Localisation\UNITES.csv";"DESPOL1arm";"Unwavering in their desire for vengeance, the Free Poles were the vanguard of the First Canadian Army. Adopting light cavalry tactics more suited to their spirit, they harassed the Germans up to Mont Ormel, where they stood their ground alone against the tide of two armies.";"30cfc90e:44452222:27d6eb91:f934fb33"
"WARGAME";"GameData:\Localisation\UNITES.csv";"DESUK15inf";"Although inexperienced, the 15th Infantry Division fared better in Normandy than many veteran British units. Supported by Churchill’s tanks, the Scots attacked and gained ground on the dreaded 12. SS-Panzer, forcing the Germans to commit several of their precious armoured units against them.";"0e415a85:42c27453:6ed72aa9:478ca4db"
"WARGAME";"GameData:\Localisation\UNITES.csv";"DESUK3ID";"Description 3rd ID UK";"6fd299cf:4f4dca2f:c487a995:6183c029"
"WARGAME";"GameData:\Localisation\UNITES.csv";"DESUK6ab";"The first Allied division to enter action on D-Day, the 6th Airborne was tasked with securing the left flank of the invasion. It was quite heavily equipped for an airborne unit, with medium AT guns & light tanks being brought by air by heavy Hamilcar cargo gliders.";"d1d83ee5:44dc0cd4:d5beba96:b60359fe"
